Country,Country Code,Series Name,Series Code,Year,FINI,CoHD_pov,CoHD,CoHD_headcount,sdg3_matmort,sdg3_neonat,sdg3_u5mort,sdg3_tb,sdg3_hiv,sdg3_ncds,sdg3_lifee,sdg3_fertility,sdg3_births,sdg3_vac,id,goal3-achievementlevel,Code,Income_Group,Continent
Croatia,HRV,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,0.8,0.3,3.31,27.9,5.36,2.943,4.811,10.0,0.02,16.85,78.083,9.26,99.9,89.0,HRV,85.90071428571427,HRV,High-income countries,E. Europe & C. Asia
Croatia,HRV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,2.5,0.3,3.31,27.9,5.36,2.943,4.811,10.0,0.02,16.85,78.083,9.26,99.9,89.0,HRV,85.90071428571427,HRV,High-income countries,E. Europe & C. Asia
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,6.66,0.3,3.31,27.9,5.36,2.943,4.811,10.0,0.02,16.85,78.083,9.26,99.9,89.0,HRV,85.90071428571427,HRV,High-income countries,E. Europe & C. Asia
Croatia,HRV,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,5.52,0.3,3.31,27.9,5.36,2.943,4.811,10.0,0.02,16.85,78.083,9.26,99.9,89.0,HRV,85.90071428571427,HRV,High-income countries,E. Europe & C. Asia
Croatia,HRV,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,17.15,0.3,3.31,27.9,5.36,2.943,4.811,10.0,0.02,16.85,78.083,9.26,99.9,89.0,HRV,85.90071428571427,HRV,High-income countries,E. Europe & C. Asia
Czechia,CZE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,3.9,0.25,2.81,4.8,3.14,1.636,3.185,5.4,0.02,14.9,78.956,11.81,99.8,97.0,CZE,91.67335714285714,CZE,High-income countries,OECD
Czechia,CZE,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,0.0,0.25,2.81,4.8,3.14,1.636,3.185,5.4,0.02,14.9,78.956,11.81,99.8,97.0,CZE,91.67335714285714,CZE,High-income countries,OECD
Czechia,CZE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,2.5,0.25,2.81,4.8,3.14,1.636,3.185,5.4,0.02,14.9,78.956,11.81,99.8,97.0,CZE,91.67335714285714,CZE,High-income countries,OECD
Czechia,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.38071585,0.25,2.81,4.8,3.14,1.636,3.185,5.4,0.02,14.9,78.956,11.81,99.8,97.0,CZE,91.67335714285714,CZE,High-income countries,OECD
Czechia,CZE,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,6.20310163,0.25,2.81,4.8,3.14,1.636,3.185,5.4,0.02,14.9,78.956,11.81,99.8,97.0,CZE,91.67335714285714,CZE,High-income countries,OECD
Czechia,CZE,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,15.95528316,0.25,2.81,4.8,3.14,1.636,3.185,5.4,0.02,14.9,78.956,11.81,99.8,97.0,CZE,91.67335714285714,CZE,High-income countries,OECD
Denmark,DNK,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,5.4,0.2,2.2,0.9,5.0,2.828,3.962,5.100000000000001,0.03,11.19,81.111,2.78,95.10000000000001,97.0,DNK,95.09142857142857,DNK,High-income countries,OECD
Denmark,DNK,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,1.1,0.2,2.2,0.9,5.0,2.828,3.962,5.100000000000001,0.03,11.19,81.111,2.78,95.10000000000001,97.0,DNK,95.09142857142857,DNK,High-income countries,OECD
Denmark,DNK,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,2.5,0.2,2.2,0.9,5.0,2.828,3.962,5.100000000000001,0.03,11.19,81.111,2.78,95.10000000000001,97.0,DNK,95.09142857142857,DNK,High-income countries,OECD
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,10.1,0.2,2.2,0.9,5.0,2.828,3.962,5.100000000000001,0.03,11.19,81.111,2.78,95.10000000000001,97.0,DNK,95.09142857142857,DNK,High-income countries,OECD
Denmark,DNK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,8.48,0.2,2.2,0.9,5.0,2.828,3.962,5.100000000000001,0.03,11.19,81.111,2.78,95.10000000000001,97.0,DNK,95.09142857142857,DNK,High-income countries,OECD
Denmark,DNK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,16.04,0.2,2.2,0.9,5.0,2.828,3.962,5.100000000000001,0.03,11.19,81.111,2.78,95.10000000000001,97.0,DNK,95.09142857142857,DNK,High-income countries,OECD
Dominican Republic,DOM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,54.4,1.06,3.33,26.9,104.4,24.41,35.048,46.0,0.37,20.96,73.063,80.86,99.2,86.0,DOM,65.6905,DOM,Upper-middle-income countries,LAC
Dominican Republic,DOM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,23.4,1.06,3.33,26.9,104.4,24.41,35.048,46.0,0.37,20.96,73.063,80.86,99.2,86.0,DOM,65.6905,DOM,Upper-middle-income countries,LAC
Dominican Republic,DOM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,6.0,1.06,3.33,26.9,104.4,24.41,35.048,46.0,0.37,20.96,73.063,80.86,99.2,86.0,DOM,65.6905,DOM,Upper-middle-income countries,LAC
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,4.49336958,1.06,3.33,26.9,104.4,24.41,35.048,46.0,0.37,20.96,73.063,80.86,99.2,86.0,DOM,65.6905,DOM,Upper-middle-income countries,LAC
Dominican Republic,DOM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,2.68220282,1.06,3.33,26.9,104.4,24.41,35.048,46.0,0.37,20.96,73.063,80.86,99.2,86.0,DOM,65.6905,DOM,Upper-middle-income countries,LAC
Dominican Republic,DOM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,39.34814835,1.06,3.33,26.9,104.4,24.41,35.048,46.0,0.37,20.96,73.063,80.86,99.2,86.0,DOM,65.6905,DOM,Upper-middle-income countries,LAC
Ecuador,ECU,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,26.2,0.79,2.5,23.1,68.81,6.903,14.351,43.0,0.13,11.43,76.97200000000001,72.76,95.7,81.0,ECU,78.17457142857143,ECU,Upper-middle-income countries,LAC
Ecuador,ECU,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,8.4,0.79,2.5,23.1,68.81,6.903,14.351,43.0,0.13,11.43,76.97200000000001,72.76,95.7,81.0,ECU,78.17457142857143,ECU,Upper-middle-income countries,LAC
Ecuador,ECU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,10.8,0.79,2.5,23.1,68.81,6.903,14.351,43.0,0.13,11.43,76.97200000000001,72.76,95.7,81.0,ECU,78.17457142857143,ECU,Upper-middle-income countries,LAC
Ecuador,ECU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.53717899,0.79,2.5,23.1,68.81,6.903,14.351,43.0,0.13,11.43,76.97200000000001,72.76,95.7,81.0,ECU,78.17457142857143,ECU,Upper-middle-income countries,LAC
Ecuador,ECU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,4.64450216,0.79,2.5,23.1,68.81,6.903,14.351,43.0,0.13,11.43,76.97200000000001,72.76,95.7,81.0,ECU,78.17457142857143,ECU,Upper-middle-income countries,LAC
Ecuador,ECU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,38.25808716,0.79,2.5,23.1,68.81,6.903,14.351,43.0,0.13,11.43,76.97200000000001,72.76,95.7,81.0,ECU,78.17457142857143,ECU,Upper-middle-income countries,LAC
Estonia,EST,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,8.2,0.28,3.14,10.9,5.61,1.184,2.674,15.0,0.13,16.85,77.976,10.09,99.5,93.0,EST,88.82992857142857,EST,High-income countries,OECD
Estonia,EST,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,1.0,0.28,3.14,10.9,5.61,1.184,2.674,15.0,0.13,16.85,77.976,10.09,99.5,93.0,EST,88.82992857142857,EST,High-income countries,OECD
Estonia,EST,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,2.5,0.28,3.14,10.9,5.61,1.184,2.674,15.0,0.13,16.85,77.976,10.09,99.5,93.0,EST,88.82992857142857,EST,High-income countries,OECD
Estonia,EST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,6.59727097,0.28,3.14,10.9,5.61,1.184,2.674,15.0,0.13,16.85,77.976,10.09,99.5,93.0,EST,88.82992857142857,EST,High-income countries,OECD
Estonia,EST,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,4.8484664,0.28,3.14,10.9,5.61,1.184,2.674,15.0,0.13,16.85,77.976,10.09,99.5,93.0,EST,88.82992857142857,EST,High-income countries,OECD
Estonia,EST,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,26.48119926,0.28,3.14,10.9,5.61,1.184,2.674,15.0,0.13,16.85,77.976,10.09,99.5,93.0,EST,88.82992857142857,EST,High-income countries,OECD
Ethiopia,ETH,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,59.4,2.09,2.83,59.3,348.3,31.368,56.95,164.0,0.15,17.21,64.83800000000001,72.42,49.79999999999999,59.0,ETH,42.48957142857143,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,14.8,2.09,2.83,59.3,348.3,31.368,56.95,164.0,0.15,17.21,64.83800000000001,72.42,49.79999999999999,59.0,ETH,42.48957142857143,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,15.5,2.09,2.83,59.3,348.3,31.368,56.95,164.0,0.15,17.21,64.83800000000001,72.42,49.79999999999999,59.0,ETH,42.48957142857143,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.45336914,2.09,2.83,59.3,348.3,31.368,56.95,164.0,0.15,17.21,64.83800000000001,72.42,49.79999999999999,59.0,ETH,42.48957142857143,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,0.8612687,2.09,2.83,59.3,348.3,31.368,56.95,164.0,0.15,17.21,64.83800000000001,72.42,49.79999999999999,59.0,ETH,42.48957142857143,ETH,Low-income countries,Sub-Saharan Africa
Ethiopia,ETH,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,39.70265579,2.09,2.83,59.3,348.3,31.368,56.95,164.0,0.15,17.21,64.83800000000001,72.42,49.79999999999999,59.0,ETH,42.48957142857143,ETH,Low-income countries,Sub-Saharan Africa
Finland,FIN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,8.3,0.23,2.53,1.0,7.29,1.371,2.387,4.9,,10.26,81.498,4.87,99.60000000000001,94.0,FIN,95.81969230769232,FIN,High-income countries,OECD
Finland,FIN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,2.1,0.23,2.53,1.0,7.29,1.371,2.387,4.9,,10.26,81.498,4.87,99.60000000000001,94.0,FIN,95.81969230769232,FIN,High-income countries,OECD
Finland,FIN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,2.5,0.23,2.53,1.0,7.29,1.371,2.387,4.9,,10.26,81.498,4.87,99.60000000000001,94.0,FIN,95.81969230769232,FIN,High-income countries,OECD
Finland,FIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,9.13,0.23,2.53,1.0,7.29,1.371,2.387,4.9,,10.26,81.498,4.87,99.60000000000001,94.0,FIN,95.81969230769232,FIN,High-income countries,OECD
Finland,FIN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,7.12,0.23,2.53,1.0,7.29,1.371,2.387,4.9,,10.26,81.498,4.87,99.60000000000001,94.0,FIN,95.81969230769232,FIN,High-income countries,OECD
Finland,FIN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,21.98,0.23,2.53,1.0,7.29,1.371,2.387,4.9,,10.26,81.498,4.87,99.60000000000001,94.0,FIN,95.81969230769232,FIN,High-income countries,OECD
France,FRA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,6.3,0.23,2.58,1.9,7.55,2.54,4.249,9.1,0.09,10.8,82.473,7.99,98.0,90.0,FRA,93.00164285714285,FRA,High-income countries,OECD
France,FRA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,0.9,0.23,2.58,1.9,7.55,2.54,4.249,9.1,0.09,10.8,82.473,7.99,98.0,90.0,FRA,93.00164285714285,FRA,High-income countries,OECD
France,FRA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,2.5,0.23,2.58,1.9,7.55,2.54,4.249,9.1,0.09,10.8,82.473,7.99,98.0,90.0,FRA,93.00164285714285,FRA,High-income countries,OECD
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,11.35469437,0.23,2.58,1.9,7.55,2.54,4.249,9.1,0.09,10.8,82.473,7.99,98.0,90.0,FRA,93.00164285714285,FRA,High-income countries,OECD
France,FRA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,8.60462284,0.23,2.58,1.9,7.55,2.54,4.249,9.1,0.09,10.8,82.473,7.99,98.0,90.0,FRA,93.00164285714285,FRA,High-income countries,OECD
France,FRA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,24.21971703,0.23,2.58,1.9,7.55,2.54,4.249,9.1,0.09,10.8,82.473,7.99,98.0,90.0,FRA,93.00164285714285,FRA,High-income countries,OECD
Germany,DEU,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,3.6,0.24,2.64,3.5,4.73,2.282,3.852,7.100000000000001,0.03,12.09,80.944,8.040000000000001,97.10000000000001,97.0,DEU,94.48785714285715,DEU,High-income countries,OECD
Germany,DEU,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,0.7,0.24,2.64,3.5,4.73,2.282,3.852,7.100000000000001,0.03,12.09,80.944,8.040000000000001,97.10000000000001,97.0,DEU,94.48785714285715,DEU,High-income countries,OECD
Germany,DEU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,2.5,0.24,2.64,3.5,4.73,2.282,3.852,7.100000000000001,0.03,12.09,80.944,8.040000000000001,97.10000000000001,97.0,DEU,94.48785714285715,DEU,High-income countries,OECD
Germany,DEU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,11.33617592,0.24,2.64,3.5,4.73,2.282,3.852,7.100000000000001,0.03,12.09,80.944,8.040000000000001,97.10000000000001,97.0,DEU,94.48785714285715,DEU,High-income countries,OECD
Germany,DEU,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,8.79702854,0.24,2.64,3.5,4.73,2.282,3.852,7.100000000000001,0.03,12.09,80.944,8.040000000000001,97.10000000000001,97.0,DEU,94.48785714285715,DEU,High-income countries,OECD
Germany,DEU,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,22.39862251,0.24,2.64,3.5,4.73,2.282,3.852,7.100000000000001,0.03,12.09,80.944,8.040000000000001,97.10000000000001,97.0,DEU,94.48785714285715,DEU,High-income countries,OECD
Ghana,GHA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,43.8,1.69,3.46,65.2,273.9,24.24,50.861,152.0,0.8,23.33,64.013,73.83,78.10000000000001,95.0,GHA,53.28507142857143,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,6.9,1.69,3.46,65.2,273.9,24.24,50.861,152.0,0.8,23.33,64.013,73.83,78.10000000000001,95.0,GHA,53.28507142857143,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,7.6,1.69,3.46,65.2,273.9,24.24,50.861,152.0,0.8,23.33,64.013,73.83,78.10000000000001,95.0,GHA,53.28507142857143,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.73087549,1.69,3.46,65.2,273.9,24.24,50.861,152.0,0.8,23.33,64.013,73.83,78.10000000000001,95.0,GHA,53.28507142857143,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,1.51208568,1.69,3.46,65.2,273.9,24.24,50.861,152.0,0.8,23.33,64.013,73.83,78.10000000000001,95.0,GHA,53.28507142857143,GHA,Lower-middle-income countries,Sub-Saharan Africa
Ghana,GHA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,47.58953857,1.69,3.46,65.2,273.9,24.24,50.861,152.0,0.8,23.33,64.013,73.83,78.10000000000001,95.0,GHA,53.28507142857143,GHA,Lower-middle-income countries,Sub-Saharan Africa
Greece,GRC,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,16.6,0.26,2.93,30.8,5.850000000000001,2.536,4.249,4.7,0.04,12.53,80.85000000000001,8.69,99.9,97.0,GRC,89.00807142857143,GRC,High-income countries,OECD
Greece,GRC,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,3.2,0.26,2.93,30.8,5.850000000000001,2.536,4.249,4.7,0.04,12.53,80.85000000000001,8.69,99.9,97.0,GRC,89.00807142857143,GRC,High-income countries,OECD
Greece,GRC,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,2.5,0.26,2.93,30.8,5.850000000000001,2.536,4.249,4.7,0.04,12.53,80.85000000000001,8.69,99.9,97.0,GRC,89.00807142857143,GRC,High-income countries,OECD
Greece,GRC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,8.13515854,0.26,2.93,30.8,5.850000000000001,2.536,4.249,4.7,0.04,12.53,80.85000000000001,8.69,99.9,97.0,GRC,89.00807142857143,GRC,High-income countries,OECD
Greece,GRC,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,4.24350309,0.26,2.93,30.8,5.850000000000001,2.536,4.249,4.7,0.04,12.53,80.85000000000001,8.69,99.9,97.0,GRC,89.00807142857143,GRC,High-income countries,OECD
Greece,GRC,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,47.6586113,0.26,2.93,30.8,5.850000000000001,2.536,4.249,4.7,0.04,12.53,80.85000000000001,8.69,99.9,97.0,GRC,89.00807142857143,GRC,High-income countries,OECD
Guatemala,GTM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,43.5,0.77,2.43,46.7,94.87,12.271,26.354,25.0,0.06,16.2,72.551,78.66,69.60000000000001,94.0,GTM,70.81042857142857,GTM,Upper-middle-income countries,LAC
Guatemala,GTM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,17.1,0.77,2.43,46.7,94.87,12.271,26.354,25.0,0.06,16.2,72.551,78.66,69.60000000000001,94.0,GTM,70.81042857142857,GTM,Upper-middle-income countries,LAC
Guatemala,GTM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,14.4,0.77,2.43,46.7,94.87,12.271,26.354,25.0,0.06,16.2,72.551,78.66,69.60000000000001,94.0,GTM,70.81042857142857,GTM,Upper-middle-income countries,LAC
Guatemala,GTM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,6.13563824,0.77,2.43,46.7,94.87,12.271,26.354,25.0,0.06,16.2,72.551,78.66,69.60000000000001,94.0,GTM,70.81042857142857,GTM,Upper-middle-income countries,LAC
Guatemala,GTM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,2.1993053,0.77,2.43,46.7,94.87,12.271,26.354,25.0,0.06,16.2,72.551,78.66,69.60000000000001,94.0,GTM,70.81042857142857,GTM,Upper-middle-income countries,LAC
Guatemala,GTM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,63.07294083,0.77,2.43,46.7,94.87,12.271,26.354,25.0,0.06,16.2,72.551,78.66,69.60000000000001,94.0,GTM,70.81042857142857,GTM,Upper-middle-income countries,LAC
Guinea,GIN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,74.1,1.68,2.27,37.4,572.1,33.004,107.985,176.0,0.7000000000000001,25.59,59.109,130.1,55.29999999999999,47.0,GIN,30.27378571428572,GIN,Low-income countries,Sub-Saharan Africa
Guinea,GIN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,49.7,1.68,2.27,37.4,572.1,33.004,107.985,176.0,0.7000000000000001,25.59,59.109,130.1,55.29999999999999,47.0,GIN,30.27378571428572,GIN,Low-income countries,Sub-Saharan Africa
Guinea,GIN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,13.3,1.68,2.27,37.4,572.1,33.004,107.985,176.0,0.7000000000000001,25.59,59.109,130.1,55.29999999999999,47.0,GIN,30.27378571428572,GIN,Low-income countries,Sub-Saharan Africa
Guinea,GIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,3.91512918,1.68,2.27,37.4,572.1,33.004,107.985,176.0,0.7000000000000001,25.59,59.109,130.1,55.29999999999999,47.0,GIN,30.27378571428572,GIN,Low-income countries,Sub-Saharan Africa
Guinea,GIN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,0.60066229,1.68,2.27,37.4,572.1,33.004,107.985,176.0,0.7000000000000001,25.59,59.109,130.1,55.29999999999999,47.0,GIN,30.27378571428572,GIN,Low-income countries,Sub-Saharan Africa
Guinea,GIN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,2017,75.16259766,1.68,2.27,37.4,572.1,33.004,107.985,176.0,0.7000000000000001,25.59,59.109,130.1,55.29999999999999,47.0,GIN,30.27378571428572,GIN,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,2017,61.7,2.18,2.95,62.5,705.5,37.623,85.675,361.0,0.89,25.99,60.066,84.46000000000001,53.79999999999999,66.0,GNB,28.57723076923077,GNB,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2017,8.3,2.18,2.95,62.5,705.5,37.623,85.675,361.0,0.89,25.99,60.066,84.46000000000001,53.79999999999999,66.0,GNB,28.57723076923077,GNB,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2017,32.9,2.18,2.95,62.5,705.5,37.623,85.675,361.0,0.89,25.99,60.066,84.46000000000001,53.79999999999999,66.0,GNB,28.57723076923077,GNB,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2017,7.00049543,2.18,2.95,62.5,705.5,37.623,85.675,361.0,0.89,25.99,60.066,84.46000000000001,53.79999999999999,66.0,GNB,28.57723076923077,GNB,Low-income countries,Sub-Saharan Africa
Guinea-Bissau,GNB,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2017,0.49838862,2.18,2.95,62.5,705.5,37.623,85.675,361.0,0.89,25.99,60.066,84.46000000000001,53.79999999999999,66.0,GNB,28.57723076923077,GNB,Low-income countries,Sub-Saharan Africa
